"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Esp6",0.36869188606204,0.350463898731904,0.517762918961529,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Ephb1",0.92888926332347,0.889047792091575,0.910699338118578,0.100347367605412,0.127038054417115,0.245905592946103,0.225542670296566,0.242761384778024
"Entpd3",0.801347078345263,0.827372170544769,0.84546482176884,0.120350172621026,0.0787610350791884,0.0317528666197353,0.0369835769423422,0.031523806989335
"Enc1",1.00847961990403,1.00562776801566,1.01453431631181,0.417772056061422,0.438772447104227,0.403772194061797,0.348771008291891,0.348771008291891
"Dnmt3l",0.934588578475484,0.900572391440996,0.852795185400247,0.195198730944043,0.534872261307921,0.135887594764197,0.0369835769423422,0.151045707361366
"Dnajc6",0.824190256702368,0.818434841545717,0.92596361716127,0.0642901090197437,0.0617431332979286,0.118745574823134,0.0369835769423422,0.111821337499539
"Dlx4",1.00058576258209,0.985670875996339,1.22478332156175,0.352774694896018,0.389458287193906,0.37824695672558,0.367658752463321,0.323138879716328
"Defb37",0.604314927955141,0.491411210487506,0.316959340465266,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Dclk3",0.828154070481711,0.876850217260609,1.06569499447454,0.100347367605412,0.11836726799436,0.332284811363715,0.382172319037702,0.332284811363715
"Dach1",0.750453534779206,0.750718236879617,0.7577959198797,0.0602475268467745,0.0403242736990226,0.187016777182539,0.197653167006335,0.195494926945222
"D130007C19Rik",1.0654353016522,1.0682036255329,1.05782831824802,0.24006889639141,0.385252510521527,0.489237438915114,0.388392463355536,0.377759958722104
"Csn3",0.691808650942462,0.472702681265755,0.72827669576381,0.00212916741234755,0.0529907562828181,0.0317528666197353,0.0369835769423422,0.031523806989335
"Crisp3",0.857297205438808,0.824190256702368,0.584227845908836,0.00160465308814653,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Crhr1",0.448291981751252,0.410986739280605,0.640937779639989,0.00732697462632022,0.00527762529879774,0.0317528666197353,0.0369835769423422,0.031523806989335
"Cpsf4l",1.06375741517442,1.05818280998234,0.953118261817858,0.203592887128169,0.27926693682806,0.308793484248074,0.282139346463163,0.320824429365665
"Ccdc68",0.885596444479603,0.93725666205714,1.00277992807478,0.306892210128438,0.304136937682404,0.29112205935973,0.285437437104882,0.213723349857129
"Ccdc63",1.07780386810562,1.00718698044846,1.12932001853838,0.29112205935973,0.376475100146671,0.40105663830682,0.346545728461801,0.463411531042453
"Ccdc155",0.893873610157818,0.910930379765225,0.884913516605527,0.00833731880287442,0.0374839197490514,0.192079722540681,0.249482446446504,0.249816616818668
"Cacna2d3",0.638089294645461,0.62809505365867,0.736404340109744,0.0485157949924377,0.0476460780931063,0.251520946496091,0.351909220643609,0.320824429365665
"C330021F23Rik",0.772980735768686,0.6295687103097,0.880543356801269,0.0972998802997504,0.100549178238549,0.259933596789494,0.295665046069254,0.187016777182539
"Bnc1",0.879658168188864,0.848474980424823,0.940511915939557,0.40105663830682,0.371945596349675,0.166415137362666,0.166415137362666,0.183659999764887
"Bcas1",0.990697292047467,1.05106187195904,1.0098287260068,0.39838492370968,0.492679013497343,0.288442664079249,0.535424914085325,0.239920165032325
"B930036N10Rik",0.92331433743296,0.925483716564633,0.881078422063677,0.120350172621026,0.227540178960069,0.343791072569747,0.346545728461801,0.404717210957279
"B3gnt5",0.649063374128673,0.640466623613411,0.667466742425837,0.0503306680077088,0.0751507450367207,0.107477128159163,0.0369835769423422,0.117240287611946
"Avp",0.95611874124059,1.02644288618799,0.95466790297247,0.163733082899903,0.31406360360004,0.0317528666197353,0.0369835769423422,0.031523806989335
"Atoh7",0.359688326533436,0.4215507534448,0.631767187296405,0.0141684727730847,0,0.0317528666197353,0.0369835769423422,0.223173697044282
"Arid3a",0.920691234505019,0.891394168987681,0.876148777409932,0.156147803766129,0.167740369285593,0.319968731187277,0.429730626993956,0.343193351435584
"Areg",0.982095467718647,0.988620589851712,1.07151881882619,0.227692243252007,0.161061876441765,0.192079722540681,0.238853833986437,0.197987240739001
"Anks4b",0.547132347572015,0.659992827101593,0.60154935220216,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Adm2",0.332284811363715,0.44605071103866,0.562229091935635,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Actg2",0.917673042292334,0.969293221290399,0.862721867815284,0.338023213439769,0.347903897393553,0.254959998841653,0.32280111719347,0.278539202011498
"9130409J20Rik",1.13816108741124,1.17980196360321,1.03437932466063,0.173333342103014,0.187016777182539,0.0317528666197353,0.0369835769423422,0.031523806989335
"6430571L13Rik",0.849947724948809,0.904311004823214,0.92888926332347,0.117667071963976,0.0854712537813375,0.515936294086584,0.494086984295716,0.479889473193215
"4933439K11Rik",0.755186569125561,0.76960733286065,0.704972124729179,0.133723937931767,0.136410218926601,0.118745574823134,0.301761564995506,0.151045707361366
"4930566F21Rik",0.898705927398781,0.868315679322363,0.859819469827304,0.220242394183685,0.29881747997634,0.43050408952203,0.287284684880122,0.426441797873136
"4930455G09Rik",0.713978254703018,0.635026482940818,0.538186069940047,0.102560122210644,0.0751507450367207,0.0317528666197353,0.0369835769423422,0.031523806989335
"4930417H01Rik",0.497840726000235,0.539435394134458,0.662569174884373,0.0440096884504269,0,0.0317528666197353,0.170279258052629,0.031523806989335
"4732456N10Rik",0.406110279187183,0.444726870948088,0.545861562583209,0.00833731880287442,0.0164849995429615,0.0317528666197353,0.0369835769423422,0.031523806989335
"2310079G19Rik",0.761910330787648,0.687881074412067,0.822014255417312,0.0374839197490514,0.0129177707661519,0.0317528666197353,0.0369835769423422,0.031523806989335
"2210407C18Rik",0.53620929494468,0.736056922130522,0.524294395220858,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"1700016H13Rik",0.560009006732323,0.409288182091344,0.481343737464092,0.0164849995429615,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Zfp940",1.13999063046225,1.23045677150515,1.19196570020148,0.443845289947115,0.54133535939559,0.74571873158821,0.638089294645461,0.699468547465838
"Zfp60",1.21957266656483,1.18740437434384,1.18331954813459,0.706734565244964,0.668044697161934,0.553270243645141,0.564227854810809,0.530448854476407
"Zdhhc5",1.36074065527857,1.34646956409894,1.31692396192684,0.924753629430605,0.864571174815104,0.809777848434968,0.781116086885257,0.8546343436275
"Zdhhc13",1.29667102080557,1.30645518454138,1.4559934551978,0.936214657523469,0.957111372734251,0.497840726000235,0.466605980045476,0.444647154576198
"Wnt5a",1.32688683487971,1.36438064684921,1.43703018212115,0.826061747608223,0.849596940214686,0.443043425318033,0.506965424691552,0.454035500221766
"Wnt11",1.29952416223786,1.38466736538089,1.42622838959811,0.870042226983773,0.763809766965906,0.729297984028895,0.805440161771668,0.664807215464771
"Wdr12",1.44973382320272,1.47637961614282,1.55419664747859,1.20515796786639,1.25182511752591,0.918281196564331,0.936214657523469,0.853254295975117
"Unc5b",1.09273749286181,1.11288792432443,1.03768526482871,0.614467781763778,0.672769158339017,0.409114990080337,0.379103461069725,0.372408663835202
"Ube2c",1.64593148477355,1.65880248007672,1.69573017776902,1.4469709969916,1.45650671298124,0.518528592061508,0.562229091935635,0.535424914085325
"Ubald2",1.65675913833007,1.68363747583765,1.62149776447175,1.38986884514907,1.36438064684921,1.02988390469027,1.05311927706677,1.06628611242984
"Tyr",1.22367036691855,1.19801280044284,1.37393224776302,0.659992827101593,0.758157973172785,0.507390148338685,0.421464446837526,0.486994869142358
"Trpm1",1.27601883190596,1.35894154608533,1.47027395644862,0.774950217669999,0.835386870496658,0.315502355407625,0.553814783861655,0.380066295611686
"Trp53inp1",1.17493626262959,1.11632432094003,1.14501667943703,0.758557716162762,0.655931382634746,0.803241189406785,0.733027195607223,0.79287748801521
"Trim6",1.1227864033126,1.26604541334473,1.14676330234351,0.56878300021235,0.592751301233474,0.868618564587406,0.727363642502824,0.828154070481711
"Trim59",1.35116660716068,1.3814275281293,1.4635734713783,1.07537154242445,0.997536950086515,0.697071451296524,0.731231658923912,0.619573267072899
"Tpd52l1",1.6147953601489,1.58526366366288,1.51380633231549,0.650660056502464,0.54133535939559,1.02466776289667,1.02195670638269,1.05311927706677
"Topbp1",1.45379073422329,1.45168325699591,1.47331849908071,1.1504386007612,1.19520364319632,1.02747146931869,0.94005892145121,1.06279816511992
"Tnks2",1.4559934551978,1.43040708158486,1.53767123466806,1.08295556189955,1.31814226632188,1.14863177819274,1.03527744652481,1.1856192836026
"Tmem64",1.29952416223786,1.30587372202841,1.29909310363957,0.712117530431749,0.69068129270908,0.910930379765225,0.856990161267374,0.90986434862781
"Tmem62",1.15614135918452,1.13397175286079,1.25182511752591,0.77191953359225,0.670272129420701,0.564595865737451,0.592751301233474,0.564595865737451
"Tmem229b",1.80073136122805,1.80821435579442,1.69212349260167,1.05202566038876,1.01158649364073,0.427867249769966,0.471720396014038,0.449806272683943
"Tmem180",1.14527576355715,1.09203571336495,1.12022856905025,0.588028427301003,0.632968364602009,0.469969814937879,0.511080961326554,0.45921372430319
"Tjp2",1.60953543427299,1.59412915152925,1.62460977958271,1.01926957462249,1.03527744652481,0.595582419218377,0.642438372504364,0.601222933030165
"Timmdc1",1.55879728569663,1.55043400204022,1.61107179751521,1.26604541334473,1.28055186702436,0.998690131866977,0.922429698632411,0.982095467718647
"Timeless",1.52280829199227,1.62855238808593,1.46248187496896,1.28590944297384,1.36849008466946,1.14863177819274,1.13816108741124,1.15225274438908
"Thsd1",1.06840283154006,1.04274360253562,1.16403048695633,0.565057305575263,0.639995467586834,0.478430523149478,0.435082017581273,0.441393254810509
"Them4",1.37716388712312,1.38638260741584,1.48700974445496,1.03689423153681,1.09273749286181,0.811681489939538,0.709110626929659,0.836926344403148
"Tgfa",1.43390146200677,1.45379073422329,1.47708146834441,0.819741651242005,0.769224884401624,0.58772153903271,0.576020365145773,0.575047042348461
"Tcp11l2",1.53604265589554,1.54213072627563,1.52578837239643,1.27969349285821,1.22754485585419,1.12208272989809,1.12702178135092,1.08046592290875
"Sun2",1.45754254962867,1.4880466728167,1.36849008466946,1.24491651241791,1.1253927249508,0.952618305791157,0.970638899334828,0.931351192963806
"Stbd1",1.29280189139051,1.2958200742175,1.44592193496367,0.22333383559207,0.157643591982968,0.946304809993042,0.946637325792598,0.934588578475484
"St6gal1",1.15733009237833,1.1908887159241,1.07723496663459,0.6295687103097,0.705421871216426,0.534872261307921,0.592751301233474,0.513478488200528
"Sox4",1.26131273019913,1.24860900319204,1.32688683487971,0.659992827101593,0.642671259363328,0.663603112895264,0.609864067424102,0.638587313418021
"Snn",1.04971270360387,1.01482572866518,0.947398832253371,0.474889880413901,0.528177389500668,0.495274160881362,0.488375515977472,0.4215507534448
"Smox",1.69006857922212,1.64593148477355,1.64117786899724,1.15146790538918,1.22545148513421,0.982095467718647,1.10719713846516,1.04008380311087
"Slc9a3r1",1.69573017776902,1.7122750781436,1.65382188391609,1.40503133080118,1.35813261217302,0.883327705666411,0.848171848098042,0.862496519293628
"Slc45a3",1.36280848906738,1.35813261217302,1.46787210549186,1.03527744652481,1.0133518625727,0.435082017581273,0.463411531042453,0.467075227724623
"Slc39a8",1.71859318268399,1.71859318268399,1.84446477365985,0.271219037752919,0.316283553643693,0.86521744302691,0.81508436246396,0.824523095527293
"Slc39a6",1.60374255970079,1.58809339540266,1.64370430378578,1.30435177987775,1.29388491548028,0.878274718643865,0.858435018178743,0.958367654910105
"Slc39a10",1.40146159111687,1.36074065527857,1.5795152474195,0.665662923545906,0.700628062210226,0.58772153903271,0.560724587691116,0.530448854476407
"Slc35f6",1.50989412056941,1.51473371282335,1.63174045759472,1.41416945871223,1.25676872256077,1.08026477785426,1.08295556189955,0.976707946602261
