gene_name,gene_id,CCT1,CCT2,CEA1,CEA2,CMA1,CMA2,CLA1,CLA2,CC1,CC2,CC3,CRT1,CRT2,CRT3
Tsen15,ENSMUSG00000014980.14,91.8604733,88.89280097,99.17500452,81.81729002,113.0696698,121.8805805,209.9215046,202.6761955,179.60342,201.9082262,204.4308103,69.31384353,95.13524559,66.51992359
Bcs1l,ENSMUSG00000026172.12,159.1574951,173.3923357,250.0591105,235.8852793,804.6450996,703.9355781,1204.072178,1189.01045,839.1060109,936.2494256,932.0959645,273.7876242,406.2784833,257.7348453
Mgme1,ENSMUSG00000027424.11,1.537822531,0.411093491,0.794460993,0.832302812,2.582963877,2.993642581,4.947544222,4.226405806,3.901784295,3.105657078,3.605558912,0.686041168,1.536365587,1.431396636
Atg2a,ENSMUSG00000024773.14,5.740180472,6.743296984,9.994796751,8.443288621,12.56306806,15.49298449,20.98976601,18.71952762,16.15791358,15.94415706,18.82260984,5.927858003,8.900608388,6.057580371
Pkp4,ENSMUSG00000026991.20,23.36682708,20.38841363,37.08296018,29.66793002,161.4537098,136.7595155,266.2998032,259.0443949,156.8287186,183.9456964,172.8145242,35.96714736,49.47116004,32.48810705
Dusp13,ENSMUSG00000021768.15,23.09238938,24.62536625,35.48488244,37.0519768,71.53250981,46.08045097,68.02832232,70.21326022,60.09133799,66.26800446,66.6344558,8.007550057,16.97790553,10.60540969
Mapkap1,ENSMUSG00000038696.14,194.3372724,187.6975803,279.8487874,273.7065835,401.2532395,282.1786852,458.4171474,476.5011848,491.3040286,422.9116134,465.4268362,89.32968083,134.3344694,78.14183318
2010106E10Rik,ENSMUSG00000025528.10,6.330310389,6.337766302,10.56593533,9.025111672,8.278959694,11.87061157,27.43821357,27.83559372,24.40174665,16.86971601,19.58586179,3.234952193,3.493969219,3.177712962
Gab2,ENSMUSG00000004508.6,8.39621639,8.209144256,21.15209961,10.36061283,48.53599742,55.08825095,61.224958,61.24706448,40.71420243,53.97184874,54.50670606,23.74770729,34.15911498,16.85350951
Kif13b,ENSMUSG00000060012.7,6.30741154,5.229264755,7.028972212,5.9029802,14.93066978,11.04090618,17.59812899,18.72047362,17.90502352,16.58880105,17.23081004,6.539235035,7.255628854,5.831702335
Nup205,ENSMUSG00000038759.15,5.341251272,6.440384571,8.061045435,6.94089609,131.4513504,122.0255033,429.6644358,447.7337364,225.2857543,204.3590224,208.6860754,36.41186046,55.80612672,41.3940977
Qtrtd1,ENSMUSG00000022704.15,467.9776358,530.0838273,939.7760125,842.0739305,2216.649375,2095.072386,3191.132555,3139.476707,2080.439353,2328.858528,2321.232208,369.5878317,665.8047806,356.458695
Gm10486,ENSMUSG00000073247.3,2.70568129,5.654819584,7.328670832,6.445325775,15.38244029,16.1199026,24.55938661,22.05299405,17.23765283,18.54977315,17.75748941,2.29183073,6.802238921,2.421379386
Chrng,ENSMUSG00000026253.14,123.9313379,130.8924206,208.0930678,182.5543187,500.3358828,460.7304572,660.1666969,667.0807945,559.3310472,620.875228,568.7804754,206.3595457,212.1114722,210.8840344
Trabd,ENSMUSG00000015363.13,1.70804655,1.663896948,2.270636975,2.243858289,3.516771497,3.803719434,10.24116289,10.32085676,6.624522834,7.338132296,7.289391892,3.497320679,4.262162478,3.365589811
Pls3,ENSMUSG00000016382.15,72.95635132,68.81207721,99.57447487,89.74850225,549.1486562,413.2709335,577.5000932,614.963214,453.4701323,451.4681834,468.4478693,154.6622969,218.1967427,150.1458898
Armc8,ENSMUSG00000032468.11,6.411608602,8.028351973,8.979602171,7.514680808,15.90435696,15.58637829,21.41088788,21.20249391,18.5567063,18.02361411,20.25197021,8.772809596,9.88288701,9.483014928
Gpn1,ENSMUSG00000064037.13,136.4881907,195.890118,180.5831996,197.8495922,111.560667,161.8715276,279.8566213,292.4007223,248.9140405,270.8869517,274.1443508,79.31267543,87.49514596,68.70267986
Cfc1,ENSMUSG00000026124.4,0.879212511,0.870348161,1.497842264,1.383083076,2.286352818,2.035940955,3.425451931,3.444871317,3.685052992,3.442355322,3.140776764,0.883621041,1.643943053,1.01798257
Arhgap33,ENSMUSG00000036882.6,12.83731527,13.98388377,25.07887132,20.52015176,46.48864102,35.66953486,53.44091558,54.90464262,52.23502036,45.84092333,48.94275404,15.4231653,21.73534029,15.04508507
Asb9,ENSMUSG00000031384.2,4.827206498,5.377843576,6.043542763,4.882305389,11.69651494,11.29032876,33.28100543,28.38385058,27.43822816,20.62308112,20.62118766,4.960390176,7.73904318,7.69490755
Zbtb16,ENSMUSG00000066687.4,2.555800369,3.068691561,2.459954724,3.71671764,5.039870181,3.712639795,6.714737981,6.450644178,6.147151728,6.288432615,5.911914013,1.138718445,1.397176241,1.481732944
Zfp474,ENSMUSG00000046886.5,4.533426067,3.615645822,10.36134415,7.89542561,39.40488844,27.86642634,40.70441424,42.49339709,35.04248891,39.27449605,34.83759826,12.76743135,20.71863213,12.0370837
Sfpq,ENSMUSG00000028820.13,0.581587478,0.856928584,1.148149296,0.997724608,1.429635245,1.80941746,2.165535372,2.537528033,2.002865965,2.0226537,1.958852685,0.31105863,0.655801288,0.238045883
Tmem248,ENSMUSG00000053094.15,14.0316223,13.14834047,44.2801615,26.89663743,98.25754988,73.89695244,263.3399735,269.4280666,131.4868131,123.1247733,143.0388186,55.88338598,67.48660125,45.34819368
Rd3,ENSMUSG00000049353.17,85.64375012,85.60881975,273.8016634,240.1685601,958.7388215,781.5071213,1246.656093,1247.818307,683.4474984,758.5510899,810.932272,153.6998599,327.3982832,140.6277861
Yars,ENSMUSG00000028811.11,0,0.219250912,0.205418301,0.261182001,0.719240802,0.622056206,0.837506725,0.861431196,0.48327608,0.457896552,0.652916943,0.38889689,0.283324021,0.296617887
Dnajc5,ENSMUSG00000000826.16,3487.029379,3877.0427,5138.026247,6006.588041,8029.576311,6059.558097,10783.32217,10501.34932,8775.650694,8778.049055,8802.9826,1249.353207,2290.517914,1234.355455
Eif2s1,ENSMUSG00000021116.9,158.5482438,171.7714832,175.6606409,176.6592184,339.8336378,330.9668834,539.3994211,571.5017836,531.1659455,496.1646679,502.4772903,292.1535305,294.4439595,294.9599841
Zdhhc19,ENSMUSG00000052363.7,27.61407778,22.75707843,56.89810325,60.9412101,335.4949581,252.9648338,720.3241492,613.285215,374.3944535,369.1673386,399.7517362,172.9163745,325.7922732,156.2244335
Smpdl3a,ENSMUSG00000019872.13,0.271781098,0.298976949,0.468176271,0.748723715,2.236167757,2.183310462,2.720244451,2.888812969,2.025554883,2.138466016,2.187487871,0.908717493,1.098162918,1.11879669
Nif3l1,ENSMUSG00000026036.17,6.650158078,6.228743052,5.997642947,7.9716243,11.47886225,9.855418889,16.46680748,19.87395964,15.88936336,16.21528811,14.47783305,4.235065541,3.429940173,2.81997735
Gm23927,ENSMUSG00000064400.2,0.190316852,0.356435684,0.827641467,0.55727051,1.590564073,1.357029209,1.925559972,1.952071707,1.287975666,1.743653177,1.413377265,0,0.391697192,0.273133974
Psg22,ENSMUSG00000044903.14,30.33722424,29.46897782,74.38513151,66.55413047,396.2818602,319.8759475,691.8391117,598.2360207,363.3480926,385.9233727,375.1707377,86.98683762,186.4280615,88.23454347
Papss2,ENSMUSG00000024899.6,9.651099306,9.634203449,10.36560269,11.97588082,14.57871013,16.19268712,21.94223239,21.90977477,16.88507371,19.4038506,18.55932324,3.471197244,5.216077444,3.481234647
Hoxd13,ENSMUSG00000001819.4,13.96388291,15.15714385,18.74939059,19.01932584,37.70228009,29.61511039,40.67731167,39.50199549,35.08082427,35.46942343,35.41142049,9.073644842,12.82645849,7.485341854
Pom121l2,ENSMUSG00000016982.6,3.470402336,2.478468204,2.469961895,3.147151289,8.832731631,7.588166849,15.4058926,14.66167026,11.28412573,11.21769175,11.76150296,7.223381614,9.25276886,7.440836226
Cib4,ENSMUSG00000053194.2,16.96409776,16.79820877,31.60803034,42.26554672,190.339349,165.482292,726.5019107,616.5639571,321.4616901,335.3015097,358.8261235,177.0485358,376.5480137,170.5722589
Klra10,ENSMUSG00000072718.6,7.772708259,5.918429751,11.97476536,9.96342277,26.92207316,27.60422535,33.16626834,40.14673178,28.2576743,28.1563116,28.59151031,11.92102692,13.81373743,9.457649202
4631405J19Rik,ENSMUSG00000075027.9,7.772708259,5.918429751,11.97476536,9.96342277,26.92207316,27.60422535,33.16626834,40.14673178,28.2576743,28.1563116,28.59151031,11.92102692,13.81373743,9.457649202
Tceanc,ENSMUSG00000051224.13,72.45439652,72.19798823,88.76263256,78.33141142,104.6019995,112.4484653,188.3162625,163.4682156,115.9306523,142.9404397,151.0667672,66.09466314,77.33039884,67.09478777
Slc9c1,ENSMUSG00000033210.16,8.132885193,4.486141926,3.313992536,4.226195693,9.076651111,13.8449223,19.12070418,18.92870307,11.85583792,11.1249435,12.81118667,1.831044422,4.599029001,3.982311241
Chsy1,ENSMUSG00000032640.10,12.43791266,12.26361982,11.64211183,8.142059532,77.31679577,58.47303443,69.97900903,68.86715096,57.78373392,55.00236603,55.58714002,19.59892217,26.86413736,21.22858633
Ces2g,ENSMUSG00000031877.8,0.038476804,0.097902016,0.18019012,0.082040737,0.210611301,0.220928414,1.036248656,0.822739307,0.326091706,0.236736914,0.412043197,0.145355105,0.201857777,0.109339644
Rapgefl1,ENSMUSG00000038020.5,0.340443394,0.06678543,3.451647836,2.407355615,48.10427196,41.60938412,55.19883874,48.45745312,36.01265826,41.46339073,40.35454301,33.63991431,21.98602877,32.81046377
Rhot2,ENSMUSG00000025733.17,17.94235124,20.09241973,39.03392562,38.3205838,187.0048574,158.4791978,263.1784596,258.4879167,160.7614999,150.8977787,174.8304153,85.56305928,134.4432003,75.83878576
B230118H07Rik,ENSMUSG00000027165.16,21.79934437,24.49421148,29.75789021,29.26343035,47.06489697,48.12117685,59.06343141,57.96044442,59.73625807,52.57612132,51.79396113,12.43689423,17.29721158,11.86258888
Myh7,ENSMUSG00000053093.15,58.73252273,46.507495,120.1753724,120.5802126,634.3633466,513.9919632,928.1155003,830.0623227,524.4984261,555.0032562,547.9897357,183.7558252,334.8312021,154.1856154
Vmn1r15,ENSMUSG00000058731.1,0.767148208,1.004020157,0.82859766,1.023961634,0.774924315,1.141980283,2.474745352,2.136142589,2.092243724,1.814046056,1.66818715,0.100514375,0.57865512,0.527562703
Mir181a-1,ENSMUSG00000065565.1,40.04206178,36.21397269,94.88184655,88.85502389,427.2473575,272.7507203,385.9670724,342.5523356,261.0074377,226.3383334,262.1962031,57.54860017,120.3870284,52.25030509
Rcor3,ENSMUSG00000037395.15,30.16554942,29.95763543,26.74931083,25.17398143,52.99296279,64.58650018,99.54266708,109.3785387,70.39860664,81.391249,83.71673382,63.72333563,59.61052531,59.30216834
Prokr1,ENSMUSG00000049409.9,70.0945952,58.25955002,153.8038955,159.7923762,654.3846501,483.6287252,1224.808747,1030.140223,619.4684716,632.2885833,659.2659532,274.4591198,505.9039782,255.4128251
Batf2,ENSMUSG00000039699.13,68.15188634,39.42015744,104.8537389,144.9175169,782.3608306,547.2560859,1954.953737,1679.20102,926.2396278,832.8595554,956.3164845,455.316973,999.9507636,393.9277562
Zmiz1,ENSMUSG00000007817.14,11.24277517,12.38664619,15.9257566,15.17937023,17.4631559,18.66619894,33.7717184,36.84681881,21.89385806,29.30775626,25.86173021,10.32251074,9.707802155,9.277173598
Gm10108,ENSMUSG00000062038.5,2.139882571,1.477693803,3.021385131,3.279532422,4.686039902,5.676376844,5.506708338,6.168266575,4.745342198,5.2133772,4.848487623,0.383649511,1.906388949,1.179600803
Med27,ENSMUSG00000026799.15,2.927452569,2.741866907,3.5793763,4.081607063,5.193167493,4.742778449,6.173086393,6.166913452,5.752320613,6.064780376,5.493376125,1.255471518,1.6250201,1.476061794
Sf1,ENSMUSG00000024949.17,2.47392258,2.759705004,3.648994149,3.868834329,8.983427875,5.968228888,11.09823352,11.90658514,9.888978458,9.158683729,9.292923512,6.434179394,6.332164286,5.800788056
2010109I03Rik,ENSMUSG00000063522.5,55.97053157,43.85526915,113.930575,92.9955499,408.1200425,363.8502976,596.9388789,486.5836109,285.4528098,350.7012405,333.7254916,92.3534708,206.8497318,79.32586118
Arhgap20,ENSMUSG00000053199.13,33.02634682,25.95562369,61.29944448,69.16129142,450.6258591,369.6062836,1621.709542,1388.43839,695.2501487,639.9315578,708.1968388,350.9824708,724.5046844,312.3987599
Spast,ENSMUSG00000024068.6,4.472857506,6.108809569,8.518804731,6.061114614,15.12153804,25.02268529,26.69299405,28.99453739,21.56617757,19.50696821,18.6609893,5.697344811,4.915307056,5.268559081
Hibch,ENSMUSG00000041426.12,0.793500374,1.031755812,1.174965998,1.070338557,1.30604895,1.817775067,2.766725123,2.601303049,2.509646911,2.338308555,2.109799966,0.896351767,1.025274249,0.804845936
Chchd5,ENSMUSG00000037938.4,218.5696213,221.5847737,222.5442322,243.5635749,383.0411244,410.8926414,738.078537,746.3989832,483.6714163,543.3468589,547.819442,366.3358494,352.2236592,334.7066748
Itpkb,ENSMUSG00000038855.10,13.09231642,12.80673216,14.71695386,14.05400206,25.22178266,24.81794166,32.21440821,30.66023624,25.06101561,26.08912221,26.57800198,12.8358377,14.88576326,12.74843533
Gm24449,ENSMUSG00000065919.1,0.512895585,1.093634598,1.991718911,1.599997723,4.070139025,4.691832247,4.62057486,6.272924948,3.881487429,3.12638238,3.626251329,1.334348094,1.103117708,1.13966775
Ndrg2,ENSMUSG00000004558.14,582.323327,571.5239629,593.3065801,472.734852,883.9953124,1280.016602,1644.88933,1657.172862,1201.445592,1401.600691,1327.657356,858.1531346,1031.793337,850.3758901
Smagp,ENSMUSG00000053559.12,67.62327499,47.26874494,130.0959436,172.0128258,1166.370079,836.5142887,2727.918198,2322.634062,1158.328514,1066.648814,1209.795383,686.6462951,1079.799673,571.164809
Styx,ENSMUSG00000053205.8,77.42352806,57.20231302,139.2911934,176.2139963,1007.068805,711.58983,2219.028493,1882.349771,1038.720696,950.3967655,1055.181066,633.8217695,1062.28295,541.2137411
Olfr517,ENSMUSG00000066240.2,2.056045709,3.153803106,3.796383595,6.177271373,8.587602732,9.099706213,15.58733804,19.50276783,9.793146756,11.59820222,9.92008834,2.491419068,4.263353909,2.611830131
Cfap43,ENSMUSG00000044948.16,78.90937589,84.34161168,87.3350077,74.74657319,95.04895424,116.3609345,164.9680446,163.4092523,121.7318121,128.5067212,134.2173014,71.35539318,84.20715991,70.65830223
Gm9898,ENSMUSG00000053185.2,2.78E-17,2.78E-17,0.061651107,0,2.78E-17,2.78E-17,0.720318005,0.657265357,0.075312272,0.055481976,0.180759456,0.157281853,0.089922123,0
Tlr8,ENSMUSG00000040522.5,7.414946958,5.764727072,9.159832889,7.409927367,21.83646937,18.69511783,25.13176126,22.15634355,15.72561491,17.05615243,17.83167055,10.92929991,9.460871957,8.605553571
Kif16b,ENSMUSG00000038844.8,75.88985068,61.10996365,174.2347223,174.6160594,994.8474792,737.6426338,1571.298607,1392.353683,665.115321,740.6703002,802.5778444,426.3400048,703.8880781,377.1663486
Id4,ENSMUSG00000021379.1,0.376553276,0.418981857,1.286422233,0.656586105,15.67004698,20.39103613,26.85569209,28.28111993,16.78395387,19.82863184,18.54059522,16.16043686,23.66092427,16.70948352
Mrpl34,ENSMUSG00000034880.6,47.47369675,44.43545712,49.66566651,46.11507086,86.49589872,85.08848549,109.1267395,108.890689,93.82052359,100.9315683,89.71351592,42.05091979,50.16572368,45.26155882
Omg,ENSMUSG00000049612.10,44.2264153,43.66779606,120.0769994,93.87361184,399.2347567,368.352316,702.3967495,617.8386907,353.8197842,367.6433376,362.8145305,164.8006011,246.1645625,157.3228478
Xkrx,ENSMUSG00000031258.4,18.91483787,18.1656823,14.79706342,16.08076808,27.17221428,23.31206677,39.87916843,37.81063985,30.0643238,28.39657416,30.77410094,19.03674944,19.01852198,19.55434763
Gps2,ENSMUSG00000023170.14,1.971366428,1.349139481,0.881804132,0.674705543,2.06973295,1.989908065,5.556493715,5.246606374,4.231600144,4.221191503,4.247504362,4.832616985,5.664203726,4.723328972
Vmn1r51,ENSMUSG00000062818.6,122.5370066,89.07184926,229.4753696,272.7091752,1694.693542,1213.859327,2990.104904,2434.631364,1327.870387,1292.351472,1396.510483,756.8655558,1265.329593,671.3608225
Olfr218,ENSMUSG00000046643.1,918.3868268,830.8442657,925.2926609,843.9324029,1953.772048,2083.426842,2688.813311,2281.912679,1620.169705,1639.271428,1775.784249,790.6549551,1129.165718,716.1231122
Lhx2,ENSMUSG00000000247.11,14.2577335,12.77891549,18.03512659,17.98434994,38.83298668,32.03307994,44.09761809,45.53316475,30.30208799,36.20876968,32.70855576,15.56760863,17.98590481,16.17101035
Gm5878,ENSMUSG00000072952.6,4.969279503,6.484997581,6.777021535,10.78313565,15.36374588,17.82825459,23.35214175,27.15177692,16.11195367,17.96933772,15.86947826,2.751474392,9.230389003,6.380269919
Adra2a,ENSMUSG00000033717.5,18.06048019,22.09618059,21.27947081,25.24349585,20.37954634,25.9842476,38.42556004,40.73600563,30.88688623,27.2076083,31.28114924,17.34396772,19.97365381,18.48454176
Pgm2,ENSMUSG00000025791.18,285.949465,356.9632497,333.5901315,315.509302,315.7277038,386.4762218,612.7755154,600.5316572,412.130691,422.708013,471.1858518,297.0923017,313.7532296,286.9553102
Defa5,ENSMUSG00000074439.4,12.00789145,11.07861591,14.04297792,10.18455897,18.65236298,17.67457454,28.47465297,28.63373995,19.60901988,21.74120066,20.87300031,11.58164266,12.58259213,13.02098088
Crygn,ENSMUSG00000038135.4,1.6822442,2.944749327,2.719736853,2.342614682,1.245708803,2.006989927,8.652044717,9.203886273,4.331824512,5.550182684,5.975630319,7.411997562,6.157917774,9.053624266
Lins1,ENSMUSG00000053091.16,27.40342584,28.78721251,79.72910595,102.7620845,1136.129061,706.9158314,1860.075807,1618.685426,756.8814938,765.8713582,789.5385922,360.1389237,629.4863894,295.4328658
Plcl1,ENSMUSG00000038349.10,80.7219632,71.20718521,217.2540745,250.0209466,1655.105268,1229.032699,2412.484694,2017.250845,964.5771391,1113.223441,1107.149961,510.6176628,794.0559168,469.360811
Tatdn1,ENSMUSG00000050891.8,144.0869763,147.909393,202.4434661,227.6306829,453.1823873,380.517493,493.4236561,444.8035894,334.8340192,307.4584663,322.5857606,104.6888261,162.3560539,94.58694026
Olfr820,ENSMUSG00000048745.2,37.62933156,39.10152915,322.9822256,358.3973784,3421.100275,3490.208798,6790.129659,6232.721924,2577.850857,2749.464145,2908.269458,1726.833228,1946.146955,1926.9717
Six3,ENSMUSG00000038805.10,8.137019669,9.115582344,11.5812098,11.58179296,25.277411,22.37397152,29.33842858,28.25034114,20.09537051,22.33466998,20.63040588,12.28305008,13.63874263,11.35874374
1700018B08Rik,ENSMUSG00000031809.10,678.4669271,684.03996,681.9881057,623.1129076,555.557456,778.3609313,1413.033189,1412.810155,1002.077733,917.5412107,1053.698929,993.9236552,853.2832818,978.3623459
Cyld,ENSMUSG00000036712.14,25.11810648,22.52784757,24.58046891,23.86578553,33.17646373,41.42119383,48.24844358,44.74834312,31.47795704,30.50769165,33.22490032,14.54493052,18.3352137,14.4439929
Nhs,ENSMUSG00000059493.13,4.532557571,4.264226775,4.061859875,4.913075198,11.46284521,9.165835879,14.48020959,16.29950925,10.82679992,10.91857128,9.487246205,4.325354721,6.335914478,5.760128001
Rp1l1,ENSMUSG00000046049.6,75.09567826,79.00186214,604.6966635,666.7800235,4634.067673,4631.249782,8305.577273,7571.702652,3145.601067,3307.676206,3497.660602,2137.036352,2489.259253,2299.260896
Cth,ENSMUSG00000028179.12,1.440836159,1.828871882,1.866316585,1.768058987,2.541043078,2.908256567,5.332819505,4.482992934,4.097538985,3.498326012,3.27874147,2.707135217,2.572842784,2.402684718
Arhgap6,ENSMUSG00000031355.16,3.300703424,3.308707031,3.476744233,2.562394803,2.085529568,2.635647188,4.869847772,4.935994942,3.421088959,3.680805695,3.451053175,1.703360859,1.529781692,1.925457503
Il17c,ENSMUSG00000046108.3,404.2408322,462.4933791,525.8781213,691.1057154,1168.587843,1174.64704,1985.260465,2019.408749,1212.527519,1461.911602,1257.985979,1131.716227,1109.706884,1195.552078
Zfp683,ENSMUSG00000049410.8,29.21976749,30.52192085,96.22116386,86.32015752,544.9521363,483.215382,1090.899408,971.4549188,400.919134,459.6758773,429.4577503,225.75905,329.8847305,215.9948746
