gene_name,VCT1,VCT2,VCT3,VEA1,VEA2,VEA3,VMA1,VMA2,VLA1,VLA2,VLA3,VC1,VC2,VRT2,VRT1
Abhd15,4.962349583,4.127377627,4.81998467,27.8671628,28.73149989,31.07935842,8.59281875,11.07775114,2.57803862,2.677714212,2.548282978,2.336151281,1.956669981,7.516012531,6.970018613
Gm26328,0.639062873,0.212500968,0.429897491,2.836620929,2.842179971,3.24046849,0.276067472,0.209748808,0.00293812,0.269151366,0.411865573,0.633135716,0.685230928,0.094806496,0.231965605
8-Sep,0.173145277,0.629261654,0.314618826,1.820134965,1.612227593,1.839492209,0.254786665,0.22015523,0.446633016,0.241664806,0.550024426,0.244117147,0.1963997,0.371634956,0.56424224
Defa-ps18,2.7296607,2.901094299,3.134591751,16.56771321,15.95901522,16.74611428,3.226345609,2.822257729,3.288666916,3.963233504,4.546192214,5.307397428,6.548402578,3.511842412,3.062636076
Gm9920,1.745125824,1.232050105,0.854184618,3.214411968,4.166479146,4.010706176,0.580262867,0.542777227,1.259616182,1.381832849,1.157159318,1.835057096,1.614178628,0.689585348,1.228320878
Olfr663,2.042707229,2.559390269,2.425023248,18.53108595,17.69714966,17.07919017,2.284202458,3.049571866,0.258217131,1.49523358,0.984065905,0.76716952,0.602943804,1.559578167,0.656372063
AI317395,1812.069735,1815.809238,1565.821189,5293.03255,5435.156367,5481.710033,1967.38782,1971.520286,3018.521894,3044.5163,2858.010557,1900.372074,1721.537949,4566.267155,3942.260694
BC089491,1.525674677,0.980578295,1.45929193,4.536325675,5.198126062,5.644919145,2.006705899,1.810910486,1.909857707,2.346994575,2.374047772,2.651755382,2.390971841,4.207589284,3.868087963
Myl12a,3.040776972,3.391698395,3.369592402,10.77718811,10.94777541,11.36757525,3.989161531,3.836940175,7.217426317,7.398565326,7.096844861,6.424491749,6.270456778,6.969675817,6.848549308
Rbbp9,10.50304942,10.6317966,10.88724089,32.70907539,37.17329231,35.03894986,18.81864817,20.38191153,21.92573232,23.54314752,21.8419701,15.98254963,16.18665605,16.36448945,24.71238753
Gpr119,1048.449342,806.9738057,817.8983481,2708.812183,2697.787187,2816.417812,1331.25122,1035.070145,1539.87457,1482.626648,1532.928531,804.7442623,973.4561362,2239.500013,1896.433116
Defb5,52.16326863,32.02695811,37.71548277,161.4685327,161.0068444,175.3633255,34.65030018,33.10635366,46.71710519,48.85620509,44.7101585,36.64979849,33.65670819,100.814042,92.18953656
Ranbp1,1.29457264,1.469436309,1.173262157,5.244708828,4.770946386,6.39405054,1.377293693,1.695287363,1.250392265,1.30044983,1.384818826,1.335150282,1.387032186,1.235611052,2.616599244
Olfr1039,2.309585098,2.158554717,2.545819426,14.88126861,14.3491235,15.78886259,1.76152184,1.205116674,2.241713803,1.6981164,1.738503653,4.887160836,4.990871319,1.816908864,1.179746742
C230062I16Rik,3.206104433,5.970917245,4.339316154,27.27086217,26.87557272,27.03677603,2.039909553,1.325512157,2.589682448,3.05070017,2.333332548,6.256214493,8.113687981,2.527564186,1.794198475
Slc25a22,0.950561445,0.936741064,0.939516954,4.752624432,3.993188943,3.905678936,1.202174083,1.418204015,1.091224443,1.129815152,1.112325305,1.021333711,1.120547927,1.658501456,1.742614709
Gm10291,4.073215156,4.28524139,4.800501428,30.5614802,27.59999576,28.49770623,4.030170792,2.644332214,3.929871298,3.220947197,2.49027557,8.326724435,8.761236882,2.868844009,1.352172649
Gstt3,6.235674204,9.223066705,5.481205427,20.70776992,22.35430385,19.40291127,6.685089151,3.167967663,11.1186208,5.245907075,6.850435885,6.083705837,7.440172829,11.76274127,11.66210535
D5Ertd615e,6.175843625,6.216647193,4.443328123,17.5059698,16.68005661,18.56760182,3.788028337,4.477307616,4.963049804,5.988904686,5.604026181,3.621525951,2.949624045,12.27192419,11.0091511
Smok2b,6.22276363,7.381398636,8.099149077,46.01742495,47.95909614,46.11842064,5.762377173,3.768664766,6.065881815,5.122546584,6.789034699,12.77804216,13.11187673,5.796878442,5.046916224
Gm14296,4.740348004,3.210616059,4.438912427,22.99029959,26.32890681,23.66431763,2.704122186,1.631279551,3.343746958,3.552478242,4.014253894,7.765098185,8.606746846,2.964446201,2.890866834
Zfp395,0.293980644,0.373896275,0.388613079,1.356970121,1.634059526,1.832285284,0.450720527,0.445682518,0.366723488,0.660590795,0.646096203,0.392033741,0.451089857,0.66284247,0.765777221
Ppp1r26,1.451273045,2.18123579,1.45239508,7.763959476,6.193636157,9.149553347,0.840194837,0.800330959,0.991526737,1.588007549,1.208600818,0.703117711,0.423279436,2.520524455,2.779573287
Il4,7.751341081,5.924181062,4.454335622,16.46578309,16.14040401,17.85511556,6.104735149,6.772879249,6.200814622,6.354170002,5.564676267,4.122899783,3.313036441,9.749522403,5.233355475
St6galnac3,17.10950677,15.52187128,14.46913414,71.61507882,76.52771912,75.13645815,0.732812716,0.745889825,13.40373996,17.5303356,16.62384385,9.903890079,9.862894634,33.54325865,23.09324497
Gm6313,1.279875551,0.939832756,1.64747625,8.791040216,10.4810941,10.68887726,0.374616063,0.359863704,1.067391011,0.888426773,0.964876274,1.890234167,2.94564785,1.646503394,0.857673078
Mplkip,6.449784613,5.339973354,4.113287156,15.41003696,15.2641415,15.93752726,6.147671089,6.79467018,4.363476195,4.714180921,5.858236032,3.942288098,2.911975139,9.414359476,4.760233368
3110070M22Rik,3.051029528,3.890244538,4.471682132,22.71995295,26.3122897,25.68769798,2.768675932,1.674515382,3.78944951,3.327829414,2.92639064,6.774783732,7.061836494,3.46872657,3.112845586
Gapt,1.840551336,2.097638249,2.241165854,12.76865417,13.03648811,11.98980492,1.679927046,0.833533045,1.305180421,0.941506828,0.831977008,1.508077464,1.085158941,5.209344095,3.014803763
A530040E14Rik,0.360111182,0.829682854,0.593787425,2.486709479,2.576314626,1.996209441,0.447442911,0.243830584,0.369113817,0.932435236,0.752077342,1.325217644,1.428821791,0.634849836,0.946722696
Prr16,1.525176714,1.673934298,2.077402541,10.15825826,13.14512545,12.18719163,1.119216154,0.94188508,1.187281298,1.298947471,1.280524449,2.828168007,3.389178822,1.302963756,1.591241556
n-R5s41,0.389662417,1.521250167,1.373977653,7.048250094,9.731255829,7.808903327,0.635673747,0.670472319,0.657941968,0.724715634,0.534334139,2.551139862,1.728728042,0.647702632,0.655140898
Npffr2,29.74592022,24.66242129,27.57109992,85.91861741,76.06359283,86.1267679,40.18850628,42.54434449,53.79063292,45.54709051,50.97519321,36.39780853,34.73901197,48.31799968,51.72848758
Gna11,1.448429925,1.373929208,1.298356294,4.659314259,4.252095665,5.054937495,3.259621992,2.89666692,1.157179085,1.206871706,1.507726732,1.304802677,1.459975335,2.122200331,1.501986915
Sypl2,1.447602146,1.507001348,1.449051717,6.394475836,6.155354623,5.999694211,1.424644003,1.368993705,1.408325613,1.459350969,1.51191619,1.225180279,1.794062644,1.89777425,3.401895869
Grrp1,2.837391687,2.465442723,2.915821597,13.78271057,11.11920411,14.01941653,3.066349266,3.368402995,2.809597095,2.631849501,3.006306189,2.09713253,2.885945277,3.359836829,6.832755151
Rpl36a-ps3,2.27654405,2.774932481,3.511074068,18.13056428,20.57371806,20.60887312,2.214670105,1.042224674,2.181516732,2.58891697,2.357546346,5.187276841,4.942615261,2.35468659,1.974941325
Arid2,0.292094473,0.250102754,0.274777279,1.292570072,1.071598555,0.948775078,0.232252796,0.145053004,0.382711228,0.291983986,0.289702881,0.233519096,0.175090909,0.660422009,0.695383715
Fgg,13.7659959,9.111904029,8.047285037,27.23858307,28.9467624,26.1343495,6.563477855,8.089087679,11.91532211,8.954188769,15.69402812,7.532177305,6.117351786,16.60803783,17.04898883
Hoxc5,5.306624607,5.300167612,4.64222083,16.6814646,16.87331678,17.46130879,6.201991164,5.085136263,5.740230757,5.529358572,5.886843944,4.338663841,5.087901687,8.09285573,9.213234632
4930548G14Rik,534.5478554,519.2114321,514.3449141,1731.133622,1761.163274,1868.065862,856.5574615,557.5352201,686.5092076,643.662555,696.0986753,441.2239529,489.6788153,1194.409275,942.1385163
Defb18,1.96900285,2.949454647,2.472164029,11.46228515,14.30737684,13.08027804,1.384285673,0.914074765,1.787609007,1.841001259,1.850164524,3.507269263,3.891575153,1.577213,1.380515134
Igsf10,2.606814482,2.724257804,2.598434159,10.36371267,9.18858947,9.732888358,3.626165236,3.176846305,3.00276863,3.497761961,2.942307041,2.924071568,2.656886762,3.76126649,4.611436324
Gm7887,0.901841899,0.656529214,0.613135623,3.428776512,2.545883203,3.297278871,0.450210676,0.413895049,0.310139855,0.291830693,0.341378052,0.14989207,0.163619798,0.722985872,1.560139712
Pop7,1.462677923,0.800059369,0.976610832,3.19671886,3.747222953,3.769461451,1.246176287,0.912061227,1.069969637,1.221997866,0.957071902,0.928899137,1.21356905,1.47236882,2.224911752
Sh3tc2,769.5314362,751.4199899,728.3863191,2187.229389,2124.346333,2156.389644,655.5751336,727.9895162,1357.786735,1336.603054,1333.619464,935.639251,844.5464484,1470.865126,1344.805492
Pomc,4.493615995,3.632458791,5.213443189,19.00832718,16.37889348,16.71333961,5.37046028,4.386161064,7.822728734,8.909604365,8.743772296,5.955499396,9.241696706,10.10210577,7.89881133
H2-M10.1,2.565562559,2.521935,2.233249668,11.47850767,8.714989154,9.710145997,3.483405231,4.092544436,1.818458715,1.075388601,1.346081466,1.617057652,1.57969266,2.055064188,3.030172658
Gm10505,9.809012343,10.87836975,12.86121379,62.41774616,69.60063732,64.67360288,8.047503039,4.879184118,9.34513262,9.934295461,9.916372304,19.56581917,21.03151418,9.341394702,7.48546219
Lyrm9,4.161818402,4.383057938,5.158255178,24.5695828,27.74783383,28.58020252,3.269838021,1.78748294,3.191652273,3.388446192,3.31657789,7.338028957,7.38417392,3.784499427,3.12337645
Ugt2b37,2.992704009,2.879662021,2.99325612,11.58167747,12.23469097,11.16228802,2.126186765,1.950005905,3.853881185,3.258427052,3.258610364,5.064830271,7.205264177,2.48779152,2.809684431
Lyz2,8.573322911,10.47887624,10.79577412,54.3552358,51.10333991,51.83509083,8.282860938,5.506226619,8.204134538,8.26701455,7.630361309,16.67726313,17.24560331,9.091921862,5.141991465
Tmem254a,1.452469135,0.838744721,1.736569447,5.077653006,5.008039494,6.013387035,1.387682226,1.09385356,3.077985996,2.436424268,3.048416072,3.679744552,3.537638614,2.777613248,2.719648434
Snrpa,3.822034482,3.837125953,3.984041786,12.71683946,13.50365169,12.42583699,3.522693275,2.763494184,6.492155699,5.499470795,6.515453924,9.327985239,7.294738553,4.608984391,4.049683786
Nit2,0.769912464,0.560182947,0.536914934,2.065092391,1.844655475,2.051276224,0.602638749,0.606562771,0.562694208,0.483828304,0.542319155,0.496737968,0.5364693,0.884986911,0.967212705
Trim29,0.968075727,1.185972179,0.94280516,3.199865962,3.152700982,3.363349663,0.992715479,1.003329978,1.329953587,1.152705158,1.103996387,0.892567693,0.699106606,1.898311766,1.823422757
Ube2h,0.517512625,0.484491052,0.462689014,1.436622316,1.566229568,1.627427686,0.405481281,0.285918951,0.469232072,0.586843934,0.459130923,0.959406314,1.151125304,0.546270447,0.675106873
Nubp2,0.632131542,0.71459754,0.671468828,3.485789123,3.357818285,3.126654114,0.354202498,0.423159948,0.503318865,0.62158428,0.833688678,0.193292508,0.364535243,0.535114243,1.037053521
Amy2a1,0.581664628,0.331933288,1.052987791,5.543949682,4.598112468,5.428164852,0.740711495,0.587394822,0.662527245,0.97825091,0.910476424,1.660630135,1.779470485,1.001463346,0.464505399
Dleu7,14.9709626,13.57169832,15.92985559,61.03756428,58.82685329,66.19279834,17.58200119,18.97899769,14.97084416,14.1647902,14.82225817,10.90475031,10.36910951,32.48257969,29.60032274
Lrpap1,2.487208981,2.264830801,2.267788849,6.226316391,6.13552576,6.224827508,2.150438503,1.549110896,4.407915095,4.06428173,4.234790854,3.122014264,2.754003745,3.923891459,4.119021851
Eln,28.29643573,27.70203474,30.43026133,85.04987782,77.43711084,81.23293011,45.01998716,46.68105726,51.03921559,52.78087462,51.42501459,27.99212969,34.28568946,61.95765498,46.79017538
Ift27,1.31690256,1.456203062,1.028895834,3.396605462,3.416497193,3.214537433,1.186087837,1.111906298,1.146688203,0.71974626,0.693953873,0.90605843,1.003614825,2.46579452,2.226485452
Ccdc94,19.5302494,16.72041162,16.67391379,46.85760172,44.76921097,46.91242361,15.58055477,16.37031167,25.90597851,27.38508543,26.85965261,20.80280514,18.75412266,26.09888874,37.22793318
Dctpp1,4.638110717,5.199731398,4.442048377,17.1530704,16.25739406,14.8445662,2.892388948,3.755761318,3.514322387,4.759117353,4.76230009,3.546542367,3.682515048,9.623622194,9.024411733
Krt14,21.22182032,29.95149453,31.53158951,142.6246477,149.2151248,142.105904,26.28143269,16.00452081,23.54833917,25.55246468,24.61454687,45.69500843,46.12870714,24.26650505,17.31982115
C87414,0.548838367,0.710071627,0.908419995,4.406384778,3.776928127,4.503380516,0.574623322,0.213284132,0.553447576,0.516123033,0.667194347,1.586953615,1.673611038,0.7939639,0.635233284
Tmem126a,3.225202956,1.987694987,2.42033246,8.68737526,9.635134427,9.885414032,3.425705324,3.838428698,1.677984946,1.430672731,1.534631347,1.810865705,1.299101474,4.613973246,3.315648514
Ccny,19.08761457,13.64658684,12.11752033,42.96418931,47.7012567,44.31463977,14.26036229,11.83658436,13.00670399,10.88204386,12.41377009,7.547557681,6.589706524,24.10094256,13.24608747
Marveld3,16.60752852,14.63658542,13.01337703,45.10936635,42.78849304,43.1593507,14.20153778,14.74359531,14.43052042,13.61055827,13.95134903,10.364069,11.3171805,20.73904168,25.78436911
Olfr398,0.673316982,0.782691833,0.651176964,2.887969437,3.081063264,2.361586004,0.827881011,0.705020575,0.592437937,0.524029537,0.313451581,0.654610163,0.758964403,0.414814942,0.483850861
Rbks,3.144199491,2.968810755,2.743762138,9.093844282,8.655815638,9.966437825,2.435736002,2.59860381,3.476189269,3.40625045,3.848184981,2.100262218,2.184018645,3.609345075,5.777484793
Snrnp40,3.397290311,3.437314933,3.188716564,12.94354026,11.05525104,11.44376048,1.441710423,2.349971505,3.026176064,2.664108517,4.107462258,4.972237363,7.287749288,2.566770091,2.809809412
Vcam1,1.079444808,1.699502653,1.245194256,4.663260135,4.179332346,3.914897207,1.450838837,1.063092109,1.889733773,1.633520269,1.859680032,0.393250856,0.587609866,1.444962058,2.757703332
Olfr994,0.245711883,0.395179102,0.290776168,1.193521094,1.022268508,1.144417376,0.145962551,0.133354825,0.50823877,0.314507155,0.374163941,0.401179005,0.314356573,0.301899516,0.161742978
Lbh,1.36804451,1.981489397,1.305116351,3.384851403,3.964055177,3.260323995,1.109733781,1.005127791,2.384806958,1.976708175,2.447538962,1.429233033,1.461736906,1.780643182,1.99416672
Slc15a4,1.224858476,0.644032655,1.021317792,3.229997603,3.104285756,3.236711864,2.257885548,1.614121679,1.026552797,0.9094811,1.027014092,0.65420291,0.716992734,2.004496464,1.371087246
Fam53b,1.595216361,1.708804359,1.197925263,4.388135641,3.690740408,4.143263573,1.651019758,1.541436131,1.349125177,1.161558074,0.906724857,1.242253414,0.471646494,1.167636639,1.932853867
Gm11568,0.561779825,0.189165231,0.449888932,1.789627515,1.827093784,1.916439163,0.270368214,0.55936832,0.811052936,0.733570868,0.200503921,0.001151558,0.204367973,0.789667781,0.222701789
Inpp5j,1.78734116,2.250001821,1.867903496,6.855009842,6.168961508,6.805922161,2.985811463,1.39183788,2.470287488,2.795879508,1.935705727,1.081483729,0.922072065,2.259146357,2.125620614
Naaa,2.824796871,3.193515121,2.285490844,7.374794933,8.288231511,8.720885831,3.268259164,2.791243494,1.616184611,1.575230052,1.441860927,1.396358711,1.293517069,3.672398816,3.726500103
Crygd,0.99103249,0.950711216,1.001550747,3.313521098,3.960533477,4.021072125,0.844756051,0.461637331,0.609807804,1.038810762,0.754733889,1.713350299,1.86406731,0.908318702,0.987357928
Lppr5,0.777030187,0.762475068,0.640461832,2.124170677,2.139093187,1.776409229,1.141058856,0.973911894,0.584720809,0.454125827,0.739622331,0.227046047,0.669211143,0.85421514,1.057659464
Adgrg2,0.757912569,0.974569721,0.762467383,2.438519843,1.959077754,2.282503833,0.743643908,0.756617796,1.12997268,0.754571337,1.140750982,0.746429293,0.602682177,1.11059622,1.590934757
Sgcz,1.689083652,1.677935736,1.512215822,6.628433384,6.553094847,6.405540458,1.251141886,0.615637729,0.705276442,0.980038379,1.066488162,0.772458861,1.137972804,2.251392677,1.924509932
Gm4955,4.786548284,6.33725615,4.838906113,17.19260096,19.17755292,19.23831117,6.795713724,6.150139617,4.246973712,3.478339332,4.166430821,3.00001937,2.972457379,5.633738592,3.759562185
Cypt4,1.282914647,1.564567394,1.442425956,5.341983136,4.611629046,6.959984879,1.03452166,0.961731635,1.061932617,1.544441855,0.938627376,0.64562891,0.90563454,2.287792012,2.588172742
Rpl4,0.974807849,0.960868125,0.695338428,1.680743453,1.875990652,2.024043688,0.653913471,0.490871848,1.288380563,0.945278083,1.299226686,0.528295283,0.578883662,0.998714158,0.987493264
Ptgds,6.964358319,6.947077156,7.207127171,33.46024561,28.57353721,28.9197727,6.957571061,6.279311794,5.356837742,5.246489156,4.936872909,3.506778968,4.86609665,7.741640924,8.538996183
Olfr377-ps1,6181.898036,5319.232967,5664.630794,19444.1897,17077.42326,16964.76052,5088.10067,3819.486797,5630.773127,5142.33829,5536.976997,7038.769335,8974.719473,10503.23419,7575.456329
N4bp3,45.62298773,33.62611378,36.5003821,114.1741157,110.1443075,110.444673,45.09806444,59.50323463,44.91721602,38.82903461,43.66915896,33.92233786,36.1578044,44.14710356,38.86702131
Lppr2,1.690041683,2.018034773,1.929567892,5.112917418,4.751288855,4.474563998,1.595915298,1.435011012,3.197191731,3.052673226,3.054470578,3.234081733,3.54178647,1.864947402,3.100232257
Adam22,4.434100691,4.004486406,3.506142034,11.78556413,10.7035674,10.36075662,5.950348981,7.076509958,2.501385154,3.01468756,3.017295559,2.85019474,1.61706725,5.906995224,3.287288248
Pgs1,16.0428938,13.02230797,13.01718458,31.88050593,31.42248181,32.77191838,12.28040895,11.25944858,19.2277301,18.23064766,20.32132353,14.67053685,16.91629023,24.92867897,20.92136609
Gtdc1,7.657388113,6.965485846,5.893537583,13.88172985,14.45881988,13.94380335,11.42067418,11.42680772,8.113123976,7.502615188,7.374573548,6.073405936,5.416142118,6.450454567,7.491296763
Polr3k,1.537931019,1.142444828,1.184094299,4.170254039,4.03404217,4.123056566,1.964777062,1.841913174,0.937306156,1.109976846,1.380619449,0.849446814,0.54086072,1.111559878,0.98766028
Nfatc2ip,11.41843334,12.65381465,10.50509215,26.54705126,26.04282572,26.0906709,9.881573728,5.168230377,14.33977867,15.98701717,13.44716294,14.06444522,11.99365884,19.8334412,20.774389
Bptf,0.644199628,0.531775684,0.468222132,1.46648927,1.586224419,1.510160758,0.51384756,0.39355165,0.499241543,0.564993934,0.313117016,0.694357823,0.581006084,0.336003447,0.523967856
Trpc4ap,4.518919767,4.037575425,4.280378285,17.29642934,15.64262895,17.00690377,4.104203718,4.915021609,3.255254659,3.431854884,3.441966873,2.706861754,2.695765014,4.239290832,5.346172188
